136.243.228.193 - - [07/May/2024:14:40:56 -0500] "GET /carnatic/Venkatesa%20Suprabhatam&%20Vishnu HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:59 -0500] "GET /carnatic/Suprabhatham%20Shostram%20Vol%203 HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:03 -0500] "GET /carnatic/Annamacharya%20Sankeerthana%20Paarijaathalu HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:07 -0500] "GET /carnatic/Poojas HTTP/1.1" 200 3072 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:11 -0500] "GET /carnatic/Shree%20Ganeshaaya%20Namaha HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:15 -0500] "GET /carnatic/Fusion%20Music HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:20 -0500] "GET /carnatic/Varalakshmi%20Pooja HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:23 -0500] "GET /carnatic/Suprabhatham%20Kandha%20Shashti%20Kavacham HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:27 -0500] "GET /carnatic/Murugan%20Thuthi%20Maalai HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:32 -0500] "GET /carnatic/Kandha%20Sasti%20Kavacham HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:35 -0500] "GET /carnatic/Skandha%20Sashti%20Kavacham HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:39 -0500] "GET /carnatic/Kantha%20Sasti%20Kavacham HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:43 -0500] "GET /carnatic/Bhaja%20Govindam%20-%20Unni%20Menon HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:47 -0500] "GET /carnatic/Ashttami%20&%20Odakuzhal HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:51 -0500] "GET /carnatic/Thulasi%20Theertham HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:55 -0500] "GET /carnatic/Souparnikamritham HTTP/1.1" 200 2916 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:42:59 -0500] "GET /carnatic/Amba%20Vani HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:43:04 -0500] "GET /carnatic/Bharatha%20Natyam%20Songs%20-%20Vol%202 HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:43:07 -0500] "GET /carnatic/Bharatha%20Natyam%20Songs HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:43:12 -0500] "GET /carnatic/Sreesaila%20Siva%20Sannidhi HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:43:15 -0500] "GET /carnatic/Vinayaka%20Pooja HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:55:12 -0500] "GET /carnatic/Jai%20Shri%20Hanuman HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:55:15 -0500] "GET /carnatic/Shirdi%20Sai%20Aaratulu HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:55:19 -0500] "GET /carnatic/CARNATIC%20VOCAL%20(LIVE)%20-%20VOL-2%20D.K.PATTAMAL HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:55:23 -0500] "GET /carnatic/Navaratna%20Thiruppugazh HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
